slot_range,slot,sig,type,profit,profit_unit,chain_length,num_signers
arb_324115888_324115990,324115945,CU8PDxQ4wtdptpRGEB5FEAvT26bsGTV9Qu3TesB55cLMJ3BpBLc5SieiZNomfADiWWhskuvBuw2HzYvKQPGrRRR,SOL,0.00041648900002729146,SOL,3,1
arb_324115888_324115990,324115945,5dVqReaRPQiaNGauzzP6rddF4qMVqx3St4v5KeUjAaLUv9Jc7j8KkK9s3EEpdzpmTC3ViBSkaGiXxDD1yiA1tGA6,SOL,8.818499999995851e-05,SOL,3,1
arb_324115888_324115990,324115945,2hyRUCgCVACUra8hPxFyLuwbGcUgJs2u2QeGjbkNZm5js8m4iNKsxQ31ZawDmARBPHzr1sYcJvVyw9FBLXw357fK,USDC,0.08374499995261431,USDC,2,1
arb_324115888_324115990,324115945,4QrXPkjFTmKs63sLoyoJ1Edaq5Ri1M1nmnqarZNjuhdgd562zhWb97bG7vUq1U2NCcvZioBWPDQqJyEUMVBBVTK5,USDC,0.025467000000389817,USDC,2,1
arb_324115888_324115990,324115945,3oJcsQ6xC9jMqaqdMRMedMEPmucDx6rgEN2k4pa5iwkvHoYVY6emYF2Nu9XwRn4hMFKa5hL4ZHKJ2Bdw326UUqcM,SOL,0.00048099499999639157,SOL,3,1
arb_324115888_324115990,324115945,4UtwuUPjjyCNmnjT6RpfcD7zrTm3bBimygL4LgHEkzG2DGzuzE5dkBqhfY6fp8zfjbAr9ttNCQBftDYqpM3JYPQC,SOL,4.177999999924724e-05,SOL,2,1
arb_324115888_324115990,324115945,5MhuTrjrVQAbSg5id8CcZzBDc1Y4S6dQ91zxAeJaPrfPBoJKXXVapD9t8V6NcJzMhQr1kfYexWU1VmAfR6az9kB7,SOL,0.00020024699998971783,SOL,4,1
arb_324115888_324115990,324115945,2g1fF3jautGbwhPnCzS27EjiNRVaTE8nJZSd6nmuMXvG9ptp28BJuee3ayyF8WC6K5GvHyca6eEL3gEqxsSh3J6F,USDC,0.0008699999999990382,USDC,6,1
arb_324115888_324115990,324115945,5uPoJjqEhG7WauYqJB4Hcfxkusu2SS5LHe8iC2g9ntyhKauBZy6fRshYvBywFvrapUsbrpmGEEFjZvrb5ZvrjMsZ,USDC,0.018799999999828287,USDC,2,1
arb_324115888_324115990,324115945,24Q7SnjycvWp33R55mq78QUehKhVbhJVNqjCMs2c2zeHDruZYUG1yC7GwEnTMk6fP7jZQ7rzoyGzmsvYMGUiN4hD,SOL,7.17289999994146e-05,SOL,2,1
arb_324115888_324115990,324115945,feHBsjnRcRtnuc5vGjUVQN9PidkmmfiVCdX94Cr59ka4AXZ5oZtfKUhNxS7yofzHV8pAEcznoyroGYVorqSNNkx,SOL,0.000768210999997997,SOL,4,1
arb_324115888_324115990,324115945,5qFqZaschSXixEj4Jg3fYT5oEC3xxBMqiFQBxLNFxWWvtsf3HY9zatT7EbYEptnYJQ5zamBtZjSpR2j8NZoRaGJk,SOL,0.0001935760000223974,SOL,3,1
arb_324115888_324115990,324115945,VVvK7yopLxjnNB6gohcRkvRDyrkDVyzdqrVPgLwf3E6cNhG2hmLZbQmuVaWSr71RtUNX3jioYqfxaDcBVeYQ5Hu,SOL,0.00048438599999583716,SOL,3,1
arb_324115888_324115990,324115945,22jjbU9K2E5CiJAYpBHF3BJwGJgJ7PHkLeuyKhyMR2ECD7Usjr7qTwFjiqt9yXCh4G119j4f83jDQgb5JEF88BCZ,USDC,0.02355099999840604,USDC,3,1
arb_324115888_324115990,324115945,64EuHjuwNGgRwwjYzAeVzUr4Dae9heA5fssywCWsRTqVvnKkWb6RXTEuA6YdBaCoRLqDZaWj9izXy7boSfkE81FQ,SOL,0.00016113499998739926,SOL,4,1
arb_324115888_324115990,324115945,4CP85NUkHEkKK4oJXdYKhfvkY7W9zgpybnvPpHPKUULNB1yynu7Qm5Huk2bLEpQ8ZSitgD4YF2aZ5Wij1DaQNAo5,SOL,0.00032418699999334693,SOL,3,1
arb_324115888_324115990,324115945,3Bp1K14PVDnUE87uFyfm3G2St8un2isCapNoAYDXN3JEbgm2jbLyGSWDMC8znyuHsp35SdAEh6W5icEp3zTgRJ9k,SOL,0.0002380610000028299,SOL,3,1
arb_324115888_324115990,324115945,27iLbkuGP6YPBczRKGa3vrFP6Ho8fGbAqvfaHLycP9RwWDfj8Gv9HGA4j279ZRAdd9zMXMKZ54UiZ8n41E1UKZN9,SOL,0.00046978300000642746,SOL,3,1
arb_324115888_324115990,324115945,4MRcuhTP4hqdh3a16vqomTZepG9hVpJsaTBqRN5uZRGht1rmQB7v4rnEimnQRmtsZRGqeEeWsL2CkzZzHLDnHVob,SOL,0.0004502739999970473,SOL,3,1
arb_324115888_324115990,324115945,4FTpSQSix4QX5eMHi9ZLm5GJnERfSjv4xKxiKbnuw4Swn5mXbxG4naFgHSyUGsMXCW7XMiH4vqqSrQZe7K2uJJ3c,SOL,0.00016289300001428103,SOL,4,1
arb_324115888_324115990,324115945,3B5yswju7ydFULt7ApZdxMSMkXE2Uyz1pJLHVWatjGbMDGkDueropVBtAu27cx3JDNXSzonZQpkNUr4EgyHq4sgs,SOL,0.0002026690000089619,SOL,3,1
arb_324115888_324115990,324115945,4G5xqmm4R9GJAkpc3avLsTFbFACKg81RXzU5TRRDJpZT3MLsmt1aF7Ph17cXyri3zJcwL5V1s5e3HY7QgH6KJ23A,SOL,0.0002268969999781992,SOL,3,1
arb_324115888_324115990,324115945,319dnswUKxLAUPP9paoAHSjdroc62EmvbTnfCRLAsknVMYerm4FYZDAGNPNURg3epSsJCnTSoY3QLsHiNpdiXUvy,SOL,1.8243999998944716e-05,SOL,4,1
arb_324115888_324115990,324115945,se24VegvozXENhBsREAgH5BPcBjWUEXMxp6CH8Fzk6isX7e1MgGahmwvJrb8fSCugVBtSLvuQ4qrBdpgacmxqFb,SOL,0.00030077800002457125,SOL,3,1
arb_324115888_324115990,324115945,5XmLiCu1QBXhxp3WYDKzXk8AH44nsaaHhyk7hTMchvhFK5AS3amVM2ut9sjH1ftgh88dSHyMHghWzT57LEUTfhw4,SOL,0.00014057999998020777,SOL,4,1
arb_324115888_324115990,324115945,5wRoLDTLg2p6ag1DJFN77GUsozhT9b6dGGE9JGFKK2N5nizZwJSRqFRxc4YanLq7cih3AonaQvSsjADoj39r4Zj1,SOL,8.4638000015373e-05,SOL,3,1
arb_324115888_324115990,324115945,4AEHGWye7K4y7ZNKTnZJoQeT319LTfu9GYwDiGgH6GGnkqybL6SLzkWZ6Ex2W9UtBPoHQXQXn4vLYVZZyMCAXey6,SOL,3.841600002961897e-05,SOL,3,1
arb_324115888_324115990,324115945,2sfLaDxcCR8U7sn5gcvBM42vYiRpneSrfiauoYscyJ5USwxE9rQ5eYXvk6BGBpi9Fxg15Rqz28A9wPbHZSnKfGsi,USDC,13.172656999988249,USDC,2,1
arb_324115888_324115990,324115945,27psHj77SvrML4nNaCpEuJM8yzyFN7ngPcnqWQGUwtmRoNt9GsTvR3YFCx8ZuqYcLxgZhsaySv1NeP796y8ZMVzh,SOL,0.0008043509999807281,SOL,2,1
arb_324115888_324115990,324115945,66wFqnwcpYnKYDBZdf75c4oi8Mge4d816M647u8QyTkdcVDpUzfuc9uVyjG2bMsJY4CxD3LsaNzM9DpVX4Tqm4D8,USDT,0.07083300000158488,USDT,3,1
arb_324115888_324115990,324115945,5fiFaX7nAupyNsou9abmypteXzJhc6f7xujTRvbsjgVcXbDE6NyBx6B5J44vuHDo8RbjwGkQZLE9gYjRL1CyynA7,SOL,0.02140285700023051,SOL,3,1
arb_324115888_324115990,324115945,s1zV1JNBK3ajTxEfB628k3gTExiJzw7bmwFsN4xRwRPD99jxZDmAHMb9Se5h7dXajKQS5GBghjWSvwc3Uffki3q,USDC,2.226215000002412,USDC,2,1
arb_324115888_324115990,324115945,2Lv9CVcU4dLUnCRDKNhhecmR65LZspU4KJ66g68uZYmFKU9jk85RvtW4JxQuHuzDv8r3YoSHpzWs59NrGzxjmgNn,USDC,2.926422000000457,USDC,3,1
arb_324115888_324115990,324115938,4SAroNNQeJzmTcscf9WkeuBeCHHQanHh6GCymM337hpsu4VrfR2LdD4dwBAXJ2PAWnwhvH9oVigQh5PTWRHm9dLq,SOL,0.00018426300001442232,SOL,2,1
arb_324115888_324115990,324115938,3SFNDiE7MqWvwZpsrv46Dem64SagZ6Wm6WNkL8WL7SL5YBeSrtbhGghHqEmzB3NGEbQmmgpFh3DpFw3QeMB6yP5v,SOL,0.003981239000032211,SOL,3,1
arb_324115888_324115990,324115938,23fohB9GoF5XPEDG6o29NtGSvd421t45WHri1T8ynvNuXBV17cjSX2n7Gs4DHkUzEt3aju6tJzGGU8kCoSvrmcSc,SOL,0.00040500100000553214,SOL,2,1
arb_324115888_324115990,324115938,24Smr5x5AAQfURhrnDrhojaKVHKkBe2NKsWWgZxEAfb1sDUn8NwZcBuAFFGTtWSTEpLGqzhYvcwqPrLirahGc6rB,USDC,0.19792000000052212,USDC,2,1
arb_324115888_324115990,324115938,4kh2np88GLgdvLc3tZo5FC25MizZ1YWo4FCTgwdQKbEC1t1d8Tm3uW1bE9q8Zozd5oWwEC2515Xxqr7YUX7UDfY,SOL,0.00012796499998992712,SOL,2,1
arb_324115888_324115990,324115938,5938WweGfFhksj3UkGTjHEcnRExz4fhQ2r6PpbNY3YYvoyFwKBhYK2q8uvLT6QzVmaoxqCBqfCw91fKKxSnDE12h,USDC,1.5063040000095498,USDC,3,1
arb_324115888_324115990,324115938,36JNuZjtN6GivXixbxx2CPnFq8mC5rwNpQ8WV9CkHxEgvtSDDXDDCnGca1bfzbWE1QC6BzfReN7d9Rzt1zJFNApK,SOL,0.003441428000002399,SOL,3,1
arb_324115888_324115990,324115938,5WnVe7M4g8PZ9UAdGyVtXbAyQE12sWdGdcLRZswxZhHNZgu321eYtniUo3UhdJ2CFLm5aunNadb6FkYg7PeyDmDc,SOL,1.27629999716061e-05,SOL,3,1
arb_324115888_324115990,324115938,2XBjJLTkQR1Yu5W1mVVAbYXThn8ygX8y9DJYNPfX5M1Gs2AtcqoS8tPnMiQ3U5huEvSQDiUUoiGuVUWwpmnQii4U,SOL,0.00016038499999515015,SOL,3,1
arb_324115888_324115990,324115938,WzUiQG8x5JTFcqa4TcaEfmj53yAdwB189PZZXbxm98MUt9JxHbuSjb5J9uRQbZMDD939GACadvzj6Z4pj6HrDeh,SOL,4.585800000966207e-05,SOL,3,1
arb_324115888_324115990,324115941,2zfvWu24PKt9xMpxqTXtfVN6ZAc5P86mAtfcabGftFo6egKZBNBTAPzGNoMyyGWndW5p1Eksz1ypr8CqPrm8i73X,SOL,0.0002158870000291066,SOL,2,1
arb_324115888_324115990,324115941,4XhEsGSJrH6eAaua2a2s8xZuFVDN6fEWg41kmfoTjitWduKRYDvJPgbNZY7aYp2amCUd1JaRwDtBLuCK1Xra2qc3,SOL,0.00025351099997282306,SOL,3,1
arb_324115888_324115990,324115941,5aucvTiKxBBDDkE43RVotP1LbWsURFkLotAwmULhityEBPfHYi6JLvH3WMJX1BX9vtATVHgL1tkQg18sjN2ANi7u,USDC,8.053725000000668,USDC,4,1
arb_324115888_324115990,324115941,4x2CCPqDwGYvj9U9gfYsUBaZQxhsQws7T2zZsUraVAJQe96N6m6gu5Zb45pon7KNqp6vUzFwUbFPtJDSBjfREhjW,SOL,5.1157000025846484e-05,SOL,4,1
arb_324115888_324115990,324115941,PLKdtfvuMmr1sS97LULFRj58WoPhg9KdYbb2rbeRS7f1ZWGdJFzm5xArgp7qBnYbne71G9dKEYEYeunEgfNKUck,SOL,0.0005256069999989178,SOL,3,1
arb_324115888_324115990,324115941,36YQBpngHkSKfavCwZU5H8gdYZc9MDeMBGQ4VBfocthT1awpcuH8NVv4sNNW8yvDcj1uM76voNecXxxzwc3fdE6M,SOL,0.0003439619999957958,SOL,3,1
arb_324115888_324115990,324115941,4G12EPf932JoPoopvnU9BLckUvvKm8jMN878TiWpdpfbHGkiRrRKPByLHeNrQAQhyNmEoRLNgmFRYoEtGatehS6v,SOL,0.0014769270000010923,SOL,4,1
arb_324115888_324115990,324115941,57PW6aX88KkKqUyQCbHQfHFSR8G6eBZBsdW9PuBPeapzZtfAH1px3fwVFCH6QGYnsr1eDcEEUeVa85XyLn5dimkj,SOL,9.10279999996857e-05,SOL,3,1
arb_324115888_324115990,324115941,LkwP2jZDDtBtFWGZpSRPKkC8tjTEY8WuqwVXAznm5fpzbq9LJtSMxUh18cRSScrSazGwCr1TRpLpHumT8Bomsht,SOL,0.009332032999953815,SOL,2,1
arb_324115888_324115990,324115941,2jPLT98Hu82HkUQ3p8LuXm5qa9qUvdncfQ9LdNgrzuTNkjx92edexLy1ZTFh6vc5nnXdgMGbE2Q6MnAvnsTAeAYf,SOL,0.0010970280000010947,SOL,3,1
arb_324115888_324115990,324115941,2XfY9x4PLXVJ4aQwWBqAWgHVesbkcHXpB1RKd4YNVE4fTjCgssydDBsD2FQ7CbAndeW68sjzE7K37VsjbS9F5z6X,SOL,0.0003189639999902508,SOL,3,1
arb_324115888_324115990,324115941,2gRv1K3zkvcMgwjdY4wJGscztGng7b5PGEwwGavQCZ29k6bGA2WyoAAB3yW39xSpVhGtnotmbmn2Ru9MdATD6ASH,SOL,0.00043377300000418506,SOL,3,1
arb_324115888_324115990,324115941,jsjx9MguspVzxdji73zNc6GjXRxmz8KWr1FEr1t3ZeWDJQUjfe57WPv23xhbus1qZDzocCKxrVBGCyGM55yGGW2,SOL,9.166200000201327e-05,SOL,3,1
arb_324115888_324115990,324115941,4696CfCL4c9XWLvTi8cvV7PuCs9LMMJhusKG6ifi171zMFUVwyH4D2FwLWjzcNSqEncR2JqmbdUygfmHrg43fCUq,SOL,1.156599999914442e-05,SOL,4,1
arb_324115888_324115990,324115941,3QuHHSM2zhGGYN2oFyr34TLATrr2kt5THGbHnkQV48YCQE4AospkoWFpGwC4sHFFhtLS3N9q14KBgjYjQjaYWXb8,SOL,7.513799999218991e-05,SOL,3,1
arb_324115888_324115990,324115941,3ksZjJrnteB5KppZ78e1m1axVeBCRYkVAMosABTEGS81xHrYgMVL1NEzKfPtjEAZpRz9QcX225oc1AS2WP8DQjQu,USDC,0.05373899999904097,USDC,3,1
arb_324115888_324115990,324115941,derPnkk3NPmd1B9GC2xXL27ziGQoumhkpA36jpAdnfW1ByEH38xqd7GEm93x2V6fgmNgWt5PrXFPfbcWmtEEhvg,SOL,0.00017535699999944094,SOL,3,1
arb_324115888_324115990,324115941,3oVxrPeE4f8f6PX7xP8zd8Q8A8LKC3mkS8tpB2A8grJvQwfJtt2U8uPk9nyGESAVECNawaeCzmy3CahvVX8S1Q78,SOL,1.0244999999500597e-05,SOL,4,1
arb_324115888_324115990,324115941,31nECqBh6gaVerGpSU6VAp6cxvvByZbqgtvsYqyebEdyEAmMF2d1mUKeYPFkwjozqi74aZkBSaLVJamxVQ1jkWSu,USDC,0.20544200006406754,USDC,3,1
arb_324115888_324115990,324115941,2c68QwmPeAAFHg9gVDFXoWafRA3U6YQQapoEpYTR2qhuDYFYYhdM9NDwo6eb6kZea5dJ8wtHsaCKJauzs1CtFCFC,USDC,0.14757799997460097,USDC,3,1
arb_324115888_324115990,324115941,2Hv4FJTQEAMNkpK9CFoXQuujG3tKZ7SRC7rGwqmGQ8BJiF9bufSb55v4khjQzi4gFBuDES8Ho7uwRxLkG6FYQoxK,USDC,0.16513900004792958,USDC,4,1
arb_324115888_324115990,324115941,35ZpUMgnPLpTXVKPiB9AgnrZmN2ZupYPBqA9ZB88L5pvfDm3FfYrWCR1Cp8tBF5X2czhHESKvXcdFZj4V82YbfvB,SOL,0.00029796700001430204,SOL,3,1
arb_324115888_324115990,324115918,3xEx4Ah9pR3vJN4S3SvJQ5ASs47J8UtPR7Q6H8vLLvCJLtgCnti1641m8iiiwJH963V7CyGHKRAFzmeXeqDaPXdg,SOL,0.0021768939999285775,SOL,4,1
arb_324115888_324115990,324115918,DvyQEBXasYxjUN9gaTo62qC5voStVCgGyqqRx7LxMohFhgGUFuDgbnSMAE343rEKhXoZKtRyNrqV1icpCjBR67P,SOL,0.0015135150000399134,SOL,5,1
arb_324115888_324115990,324115918,2MByMkSiiMbioeaAPNQVtzD3X8TAKiyBQN9zq3HJxQykFcVeLqBd6rah96zSkPrzwULpCU2mgLK2sLnBoJjztFcU,USDC,0.06776200000012977,USDC,3,1
arb_324115888_324115990,324115918,3UipTYEffpzGfuM9PCzdvaUuday4dinVK8KVmbQZXo2guVvBSyYRYB5mjb1rkAvyXxwQD4k8H9bEpG41UMV2LyYZ,USDC,0.7867590000387281,USDC,3,1
arb_324115888_324115990,324115918,315zM7NsZxAVXeHJNmZ1k24KzmV2UaNNusGP5GxmLyPVqFWBMfqQmzCHXxKsG5pWuwKBtH9YwPBD193jmR5MzQmk,USDC,0.0008249999996223778,USDC,2,1
arb_324115888_324115990,324115918,2M5Rs3nkzeb146WyXgSpZQ1pnG4CD6AdxPDcXM1YQL2cJeCuCcepXYHaNLopTF2HcH1TdzJCRLBRhjSK7P6vmEsD,USDC,0.04351300000007541,USDC,3,1
arb_324115888_324115990,324115918,rGStBncaaXTuUtnzTZats7FPcTQCjKU6NgtSSJjgUiXAiR7R7KfWHcT3JQSzLj6VPrAVxrPkp6J9drXcL8gDZ3a,USDC,2.3999999939405825e-05,USDC,2,1
arb_324115888_324115990,324115918,tksyS85DdVKs7kjYX5dpbCRbcEk6RLum9eMVc5hHcd61kwc9jb9cJkqpJfxt824omgowkBQn9DRym3EW2d7GL79,SOL,1.0592000001863658e-05,SOL,3,1
arb_324115888_324115990,324115918,tNhEb6NBcsPQSSGXnXkTEfHFHhXhEU5dutsFQ9f7B3ajdtLu3m5tF73DbczJXkqckNk3NqBd8RnY5wXrg4zzocH,SOL,0.0005921060000026136,SOL,2,1
arb_324115888_324115990,324115918,2CfThvBa45Da8eCvbTb17TnELhEvyiFRd5rfKgvYqDSLFDrLpNkVHNGaami9paQw1J15TtDFbJQowZqGNK1uaagX,SOL,0.0166349630000048,SOL,2,1
arb_324115888_324115990,324115918,4QLebbT3LRwLnfBTLaeAgR5ftDXHjLXRmZzKjfA6SpYRK57JbU5C5t8RGKpR5N7e9HvzkyasuVzqWkobstJZxCC7,SOL,0.0005953639999997395,SOL,2,1
arb_324115888_324115990,324115918,2aJi9zugNUDDs1YD1i2yMvBCDn9VPo5g6vTv3XW8gkXQvPTGgKvwW4igU8ZWnqKbatoBUeoDvPLdQYEqrcJsCm5y,SOL,0.00013550400002049976,SOL,2,1
arb_324115888_324115990,324115918,2rAsT2SYCzZXiBRkviAWmLEsVxk5Qfs7SGJ4ccQ1bUhDcmHkAhsxqHMnHvMP8pzY2ZseUz2jz9TJTGtZmu1gkkXB,SOL,0.0003791330000023546,SOL,3,1
arb_324115888_324115990,324115918,2zSt3j37pNbjAUafidJaf1tpT66bXfh8TFPaCcTw62pWGJWn2voFPvVRMsQCT8qF2PonCUzkRaRZRVzeX3cjbYFj,SOL,0.00017141899999036073,SOL,3,1
arb_324115888_324115990,324115918,3BxeahwHLa1XyF8TLkHWEgdK5hr7hKy8efQpepaS7LhYMAMmF9bUd1SBhaFzPNxFMrcDgwsMBEyp2wPdQz3EFLs,SOL,0.00047866400000081636,SOL,3,1
arb_324115888_324115990,324115918,31Wyn9SGNSPvSphPBnkNe9NnqxhewTxaiFTZnwmKcpFR6J84TtBr65HfxgnP5ZJ6BxSBZGwuqcHXWfo6UTBew4xi,SOL,0.0004656449999972253,SOL,3,1
arb_324115888_324115990,324115940,5FscREy2aMp4c3eGq6QDdQ1wTy13TCYj2nrRZ5SgRXRNKDfFGnohNq8TsahpBKFP7hGES7p7aW39UE2o1hwwQvpp,SOL,0.05733361200002689,SOL,3,1
arb_324115888_324115990,324115940,2quxWRauQgCFaBhn2iAnwvHVPPDKAtLaMAfqqgBSkvPxWFKH5RQ5NyWEvCpCDoJqyiUQqC5gn3nLriEfkiFhPC5h,SOL,0.00013742399998318135,SOL,2,1
arb_324115888_324115990,324115940,FvbnTb1X9gBZUwQ9nYgHNdL7MA1nRXJShkQSsCdj7AZEquQkGoaV2EyZxRAwcgUpY5gVdjvFNum4egvxRAA5Epx,SOL,0.005361135000001444,SOL,4,1
arb_324115888_324115990,324115940,67dq8L5Xh3KRMj6X3Qfw3YC1Nirrnijyj7YX7dk2vFUDyVf6Sek8HE8nsEiNcWfyEUm6JSo6QsyAcBkAnww7VVjQ,SOL,0.005633243000008208,SOL,3,1
arb_324115888_324115990,324115940,4R4f2U1aXLcPRLyHMLszQJXNuP9j6z4EZ8mMuHftUscCLbpp4pbDBYe5CVBAkTVAPeBizEd8twwhBFRJm7ZAGWoe,SOL,0.003748986999734946,SOL,4,1
arb_324115888_324115990,324115940,2aJBnMqoaUwMdp2x5LD4cheg58b18QbRhPwBrmTKRLi9mKytzVQ32pSYR5mPS15S4yrHp61tMdPmcnD32f8UEAy2,USDC,0.08577299999888055,USDC,2,1
arb_324115888_324115990,324115940,DXsne3BpjrELUwhi1BMDg2ZCbn11rpxtg4j6nyS1zGJgPRjPvTuQFtgrf2BbRpb5NfZfMSXiCSV8eNfAbRx1y4G,USDC,0.04429900000104681,USDC,4,1
arb_324115888_324115990,324115940,39LXzqigNjeJsJQzE7uRsTvPLH5xvV8zSBuiHCUs46hNjryG6KX8zFwhMA9XHtHVfvwNcn1pSaSqgLTUURA2e3Hf,SOL,0.0029793390000015436,SOL,2,1
arb_324115888_324115990,324115940,zT5i9CHCFk7jFiDCokQ4bMtXXnCc9b1e3hQQiERVQR9PTNCsXXSvAb9z7xjVcMwhBrFzvCPaknrjED2oUonYaFM,SOL,0.0006899090000039494,SOL,2,1
arb_324115888_324115990,324115940,55RNNLyHE3Svt4Br5sPJwxZA4iN4WUZ9utfrk859Uv6N8sn5Mt87n96NQnpkDGhu7nnj1km4TZWH1yUTRutov8ux,USDC,0.1603419999999005,USDC,2,1
arb_324115888_324115990,324115940,4rERTZup2JXGovaWyRntKbfLXkviSWTDRcowk8MYXagoj5fW79dgUXsjGHniTLRUQHXtJbCM6F2SSjr5UHCpLcSj,SOL,0.0065681410000294205,SOL,2,1
arb_324115888_324115990,324115940,4Hs8EnCbHoqbV8JKQyh7vuA1qkGsYGNQdZy1WV3CpZ6kPCvJVSvqmqxB1bSwb6SHpyYQ119zBzJudNTyYSgcK8z8,USDC,0.1050190000000839,USDC,2,1
arb_324115888_324115990,324115940,2sHBdTwj965Wx7vjTE31VcvwapFdZXYuocZrB3DY81veuQRuH8YWc3EGxFWTmcAPxd7VgdDmSgcx94UDHyb6494j,USDC,0.046084999999948195,USDC,3,1
arb_324115888_324115990,324115940,4K3T5NBi3VsDdZvWKbFvXHHnUo7VSrcASoJiKADANkK6LYL6tAzGW2LE6NvQfjtM5sE7222ahShjs16dXBPMrPMz,USDC,0.0362800000000334,USDC,3,1
arb_324115888_324115990,324115940,4BYKcnZ6n99gtykEYZAvRGqhp2cu24M4mH9PJbntn8HAhtrEg6XvckvpPxA1tKR5mWbyGV2AsukazHAERHKhhFvE,SOL,0.0005686520000000913,SOL,4,1
arb_324115888_324115990,324115940,49NApugLDdJTCtrY82zbA2Dgu3LLsZxFK4YJ9eYS1yzDLmqg9RsVb8aUCQm83XtiSCjCdBzUYyfkHV17JiCDcMVB,SOL,0.00038773199999980924,SOL,4,1
arb_324115888_324115990,324115940,4Akq3iQ9nrcE1hLuqsrfY5xnmWveTVhUnr5ikdM86iNhzKXp3zbhmPqvNCHEDWS6rt6CNEHtLr3QAb2HZdJpQDha,SOL,0.0005158940000008422,SOL,3,1
arb_324115888_324115990,324115940,4Akq3iQ9nrcE1hLuqsrfY5xnmWveTVhUnr5ikdM86iNhzKXp3zbhmPqvNCHEDWS6rt6CNEHtLr3QAb2HZdJpQDha,USDC,0.008466999999999558,USDC,3,1
arb_324115888_324115990,324115946,643Pv2So12QoHaux35nqG3rMxS84jobBPTT83ghnhp68Lk5nedbuFZwjmuAsHQiidRimXocPtvUJB2qCke6UJYeS,SOL,0.0001580189999961166,SOL,4,1
arb_324115888_324115990,324115946,3mBHS3c47CB5mynxDXrNjUbBRkx52VEi33zbaHoZ2fsi9Cj6qFRB3qRwcnwMuF5KSkw9JSmZN2xLaiTfcPCjSoPj,USDT,1.000000000139778e-06,USDT,3,1
arb_324115888_324115990,324115946,5g72iXtyEx3fK87qwpAyJP3AjRqu1XkNVLaWTrcrNr3vLGcMET1G4MZuggu3o11nzvUxe8abukCXCaSMJKkv5N6V,SOL,0.00020152300000093843,SOL,4,1
arb_324115888_324115990,324115946,3PCvwB2Nft7NbfT8g849gNcHF68YPGr57HWw2HN9acphWeWwE2bhcpzATDL6BBYFZXJ56wcNuQnfgvPRELBovYqX,SOL,5.499999999999975e-05,SOL,5,3
arb_324115888_324115990,324115946,2AMfsYr1Ctjj5di5RiyVJWNeadvbxpcds82mcvSmS5HQpQ4HaQphgQpqJiwR1yoJ1fGL186c8surXkca2i8JESL6,SOL,0.0004015630000008751,SOL,3,1
arb_324115888_324115990,324115946,BGuezBgnTpeZuc3CvKXrtbEwFBKwcXHvcKSLAQr47gWbyqPLpue8yQ8zCk3xDfdW7ri5pkdVBcrkHBxwkQALVBd,SOL,8.292000000131126e-05,SOL,4,1
arb_324115888_324115990,324115946,5fqggaYm7wwnbbJhQgPA6S3hzfYD1PaPFFfFhDpn8CZF86gAtfZrtLSGoAd1JEdkyQdwWFujvcoSp25vNaXrtjjQ,SOL,7.811200000085679e-05,SOL,3,1
arb_324115888_324115990,324115946,A4DTd4PsQU73zUobmmBxSGSNrAtMrEqVJ7km3axT8cdgbMq6cFkH6s6YJaHfQG9t1ywwWoQnpnE6NfmvpZkfuSf,SOL,0.0057273820000011,SOL,2,1
arb_324115888_324115990,324115946,CTUx3scw8jXj4b7pZZGZt7dAPctUgCBqUaheEny8ZNXtFEkRQPQ2bXaXFMQbQcUBnnyzSsoSnDgtj3avfMMLDMJ,SOL,0.0009124550000225611,SOL,2,1
arb_324115888_324115990,324115946,3dobMWJsEmcgdqTR7on6J9BCvergLqbpzwn7aRnVVXKEtp9FcyBxpxstn6LFPUztzbo6UrEZswDCDKzcGFnhYQFp,SOL,3.3237000035133145e-05,SOL,4,1
arb_324115888_324115990,324115946,mNjXRuvnCPkJqUE14AowYWJ4nUs4AYhwsML2Qmezi95jLVCtMqRS9uH4kDr8v6GosDfszEkvq7U26p4487xnM4M,SOL,0.00037821300000272966,SOL,2,1
arb_324115888_324115990,324115946,vsSm5UYuA8hG2KzE71xjK4ozAfrEft16dkLKbMxcrXbah2A5eke541kyYpHhFMci1eEejUH9TRwZe7yWkBAcF7k,SOL,0.0013298750000035465,SOL,2,1
arb_324115888_324115990,324115946,oCGedoM2rZJ89RFHFw2nmUYSS4PW4tkmNH7SxPLv8A1R6chbp6b5iZrnEWoYnEvxYYcHmr52fpNMVALe3BcTk7Y,SOL,0.002339986999999446,SOL,2,1
arb_324115888_324115990,324115946,2iQf95THccpTC5FgrB83RrH8z6uak4ZPTC5kWGX1LiVdRbeqLhh6z2QrwUcARXteYRnjratyA5H2wGypzSasqGqC,SOL,0.0039774969999131935,SOL,3,1
arb_324115888_324115990,324115946,4uxDT5Nii5pZNEpSgFSU1vobn5xYv3744jj2voG1BGpUxH2iu8HBRkqWFHRWSz7217gWPMMXLRGisPHCvDEQPXi2,USDC,1.7983020000028773,USDC,3,1
arb_324115888_324115990,324115946,oL7Hn6R33UzDxXQWwvwuruHMGhES59SkUX2Ne2gCQ7x1Ti5Npo73BLbGFMLhTiZvw3AkYTnGuL1CNGCSG8p33JA,SOL,0.009079930999962897,SOL,3,1
