actor,trades,net_pnl_sum,net_pnl_abs_sum,size_sum,trade_share,cum_trade_share
3LPh9LN88kxSe3shxLZ2R4jiNmHh2U2F9h9TmVKjc18P|0x9e8311bc99814b273483a3eacd66e49931f54cc0,1,-2067672.99612,2067672.99612,2748703.40546,3.254254938331869e-05,0.9977545640925536
2Ckq6uEbe2ipgdA4iQZHoAVdV5LWBhphs9dhz7VPwhbk|0xa8cfb71568340507731b4acfecfc9ed23adc0ac4,1,0.0,0.0,300.0,3.254254938331869e-05,0.9977871066419369
2GS5jtpZ3EhZk9MgKuDupuxWb6jTPUZQNr9ZndLzniw4|0xea3b5b9d30495d00bb692e8b39ccff64e20ac528,1,-6.638253,6.638253,200.0,3.254254938331869e-05,0.9978196491913203
2MHgetBtc2Ao94AH6mQvAe9LsTQjpw2x4aqfqrJLGaLM|0x00000655388d579492cf53ca6f490eaa30711112,1,0.0,0.0,1015.98644,3.254254938331869e-05,0.9978521917407036
2MweG1FreN3gfNrQL8UqFwCQ9WazaoP52imAjUK2HAHR|0xe12f2fd6e46cbb104f7b6244f85b671cbac79e87,1,-0.166167,0.166167,1.0,3.254254938331869e-05,0.997884734290087
2UKa2eQAkoUD4Zeg6bFva6nxNUzRqtfT1QVMXybu2caS|0x776b3032449b0a0c8201e0175f8b694a9db364f9,1,-10.446739,10.446739,202.178525,3.254254938331869e-05,0.9979172768394703
2uK1WHsddYgikj5aHBuiy9STJRXnEPqvzk8R1etwuM5G|0x06ed76990a0e4161e3b6eef61a63ac461b03e030,1,0.0,0.0,1500.0,3.254254938331869e-05,0.9979498193888536
2uK1WHsddYgikj5aHBuiy9STJRXnEPqvzk8R1etwuM5G|0x33dab7837e63e1e6ab05b4c8e4537204be8357bd,1,0.0,0.0,0.0,3.254254938331869e-05,0.997982361938237
2wgPPZ7UPoQ1g9t2x6sASq2TqLAbvdX74purpD7ijExu|0x97561a6d3924bcc68f805fb888fdc9af68a48b01,1,0.0,0.0,512.464644,3.254254938331869e-05,0.9980149044876203
3C3VkRHBrWWEr39qwCUvSeKx43RMUJNFn7UXbPiecBdq|0xd914b6837b29ce6494fb75aaf1aee038f31b1b0f,1,0.0,0.0,0.0,3.254254938331869e-05,0.9980474470370037
3RZbv7oDCHB4MSDiyuBkXYrvBXdxUaBoSsNvYKwYycQQ|0xdb8c42163337d82ce3d0bd153649a7a078f70cf3,1,0.0,0.0,999.998097,3.254254938331869e-05,0.998079989586387
4e89QLXU13w3LnfYi3U2BfPTJVnDijwZ14t44QusmJ4W|0x1578f034078d5b5dc9d017af75779ae436048415,1,-490.241384,490.241384,1500.0,3.254254938331869e-05,0.9981125321357703
3SigdutT3u8nThcC39pM4vhefLU3phz6rYGLN4AeYtnn|0xbdf5faa9f33a2800792d239d1ad9881c13355c47,1,0.0,0.0,0.0,3.254254938331869e-05,0.9981450746851537
3Zy6HDRnca2mcoeWnKjogvsDGBWbch1b1uRpXkrznweB|0x23bdd996aad84ee73ce979ad6f3503ac1bfba953,1,0.0,0.0,2844.105839,3.254254938331869e-05,0.998177617234537
3r5jxrQMhEudt6FDrNyoPmYAKXCd2GBYRtHp6GZiYfUy|0xc57a70f9cd958101f7cde6053da2ac1a91dcad9c,1,0.0,0.0,148.901539,3.254254938331869e-05,0.9982101597839204
3tuLvxPvJbQxge6GNAKzUk6QBPntXHGDLMJCLJMpHgoV|0xfec99d2e811a76a2df6837f3b969824afe9200d7,1,-18.150673,18.150673,117.915928,3.254254938331869e-05,0.9982427023333037
3z7GcpBTdUKkD8SETJLAczt76bGP1xpJyidAbMg89dB5|0x48cce57c4d2dbb31eaf79575abf482bbb8dc071d,1,-48687.264349,48687.264349,61127.082561,3.254254938331869e-05,0.998275244882687
48JG8c8Uyknw9moycWPYbW5Kv65x1NKojS6yNG1Lu2Td|0x74c3a5fafcd7654e1889562f78e73125920e0f91,1,0.0,0.0,3090.349525,3.254254938331869e-05,0.9983077874320704
4HwUKeLwmAvhfchzzDnA3ymaJFKY1ndyS913R9CSqBD8|0xffeeb1732aeb273fcf4b6789553b6970da71cbaf,1,0.0,0.0,0.0,3.254254938331869e-05,0.9983403299814537
4PVjFEWmRYrUwzgZC3161upJrKWfckQfBsFrzg9bYaZd|0x6ca46f42ee75f8a46188420e6b2956f0533b1560,1,-1.842677,1.842677,931.243637,3.254254938331869e-05,0.9983728725308371
4curd7f6HRJkCjp7C2MpxZZFDee18mpxYNF6t5JWTNPA|0x8141f39507f13c3a1a94273c3fe993f4e80469b4,1,-11.245542,11.245542,640.0,3.254254938331869e-05,0.9984054150802204
8CzbDicXhiYoLeQXg7Jg9L6ULJEs7yLsufU9JNs5m6zq|0x30273fe97daa77d2345645982797c4cf9d1ba111,1,-67.755176,67.755176,999.185183,3.254254938331869e-05,0.9984379576296037
8HA1xm3BQfwtVPbXa85oRN6HYieVrHsQ4YGs32tmkhwG|0xfb3269c3e971ea905d528ebfb4a0833b364c5690,1,0.0,0.0,359848.245491,3.254254938331869e-05,0.9984705001789871
8QVc8dv6sXCVzAqa4A9f997Kc9H6mn1DToE7sNfeLemB|0x950d0273acd1e4810e84723dcd368bb49ecbf2da,1,2.367945,2.367945,599.80007,3.254254938331869e-05,0.9985030427283704
BrQtVXkJ1KqHChTqDgKLjY1MBpUVkiSjR5UNXjHzxbJe|0xfea897bbd3de561a148ad1d6e54823fd90c11409,1,-231.59932,231.59932,500.0,3.254254938331869e-05,0.9985355852777538
AmG2S7fAsxo549HGxY3mqrbbsRj4ZmTweSGJcUa8q3iG|0xb7d3f0a86fdba1aa43c0247a35129fadae799e21,1,21.73965,21.73965,467.757486,3.254254938331869e-05,0.9985681278271371
B6s4KQdpzhgvMLvLKf7fv9gvpw7JSHSBRkurH4tDLQuX|0x3a094483f8aeafadae2b74dfb0bb38665b09298b,1,112.958766,112.958766,1000.0,3.254254938331869e-05,0.9986006703765204
BAx6Vq5y5econAyStqQMoTacS8cC4jURKy69aWLwfMMq|0x44c94b0bf6ac054911e43fcfec33167e3c9bfcf0,1,0.0,0.0,0.0,3.254254938331869e-05,0.9986332129259038
BBcqr7Vuves2wDK4SNZWk4bwX9e5NnQQN1DFBpYHn2QY|0xc7ac513d04157a1d0c8da4dbe1cd307d27f0ad01,1,9.13915,9.13915,300.0,3.254254938331869e-05,0.9986657554752871
BDuxZMVTTjfjMNWRrzPcUGcuBrcWioH1yKvorQop3hGw|0x8eb3700c8d02abdfa6c4ca5976c7ba86be34422b,1,-1.156222,1.156222,12.883134,3.254254938331869e-05,0.9986982980246705
BeJTqKVXEbBxAdJiqBXviWi9vjBTGbds6jrsJWHajmNV|0x9560d8bf04ccb07a3ab35d0137c2f3f42da510ab,1,0.0,0.0,0.0,3.254254938331869e-05,0.9987308405740538
BexWWtHUT5odcmbjh7B3o8wQSbYrq1BSgEBg8wfAGYe8|0x1e753c22348ae4c244f6822fa132c1f2c844e8d7,1,22.122486,22.122486,1000.0,3.254254938331869e-05,0.9987633831234372
Bf4bhq8L3reTzSkq71mLVVSDrT58A4ergvdN4VEExN8S|0xb0a1f2545c53ac4818a9a55804c6e927fb0e001a,1,0.0,0.0,500.0,3.254254938331869e-05,0.9987959256728205
BobUDBHxeDr4yMd3fKKKHLqB4nWk7oyy3z4NnYocANzB|0x8520feed7cdc4905b7b5c3986b19642a456ce983,1,0.0,0.0,999.5,3.254254938331869e-05,0.9988284682222038
CCyhxQDiMnmBTBSCeGpLAM46Z3NmYL8ELjJF8TJkQ9Xm|0x8cc267eea0585f2b1c0c4aef864edbde13e45186,1,1.607067,1.607067,100.0,3.254254938331869e-05,0.9988610107715872
Ag1z3MR6oZEgFAHQP9JYVLgBewsLCk56BDi2p54rBabA|0xa913b7666d2b554c6bacd3c4f4875dade813baba,1,7.713362,7.713362,50000.0,3.254254938331869e-05,0.9988935533209705
CLx2WeDcuhMcq2opN62YRjtq6QEAj6LbxSozBe1gpb8L|0x7bb4a792e990313445b42ae334e0d7b9c7f24409,1,12.205886,12.205886,599.500001,3.254254938331869e-05,0.9989260958703539
CQZLzezeaFf5QkeJaXFctcEQJfoukhxuBHhzePFbqA5j|0x264f77488da36c006bae65f4abea5c8578ab93ee,1,4.827783,4.827783,1000.0,3.254254938331869e-05,0.9989586384197372
CkeHGqR1C2vMkW8Ez8orp5dJvwiEjWgqtUd9MASWSYJM|0xd78c323477500744214f662c15c82895a0bbdae9,1,0.0,0.0,0.0,3.254254938331869e-05,0.9989911809691205
CnuQPqF3L2K4G8n3cxtT4cuoNHPN13x98iYSgzsQei4v|0xe5d54f016180f5636ddd05da60553bd1da800490,1,-4.558006,4.558006,129.93932,3.254254938331869e-05,0.9990237235185039
CwHizKcdK4CQE1R1e4B72fSEBizwHKoSiFEaq1QhDU5U|0x410cdba924ab59347059cd0c8264b5349fa07637,1,0.0,0.0,0.0,3.254254938331869e-05,0.9990562660678872
CyRstbdfp6zLkrQCMT2T7JDZnNozy8a1ozPmQhxYCjgM|0xead3fc5f2359899bba8fa58da33ad7ed570dff6b,1,-11.612569,11.612569,300.0,3.254254938331869e-05,0.9990888086172706
D61fEAnxHfEksZqGd228jfNYw2nxZ75it7Z7gq514ZtX|0x40786472eddbf02e9ce122adef40bda90c20302c,1,7.834612,7.834612,400.0,3.254254938331869e-05,0.9991213511666539
D98bbGSrUrggVgeQuJ3JsitZuGy8ZZKceK2C2rcxT9Mz|0xe26e9ef03b37d6ad332bbc1ea7bf89a048904bd8,1,-51.185859,51.185859,1000.0,3.254254938331869e-05,0.9991538937160372
DByaCxsoDAwaC79iUWVgk35v8NRMQ8hVXhnLxfhcUsfW|0xc7777c1a0cf7e22c51b44f7ced65cf2a6b06dc5c,1,0.0,0.0,0.0,3.254254938331869e-05,0.9991864362654206
AiekwG2fLqq2WmNM2YK1dPDMXkRTBG5tzdWRRPFkZiLL|0x700074b5383fc45d743b4eddc644ccf41d3c0a60,1,70.319307,70.319307,400.0,3.254254938331869e-05,0.9992189788148039
AKHQkqBqqAu6F1hhYp9D4CYedHFgDTDu5ZZduYbXA9JA|0xc7e4f65c6aa87e611732a8577252ba0aedf08ea9,1,0.0,0.0,0.0,3.254254938331869e-05,0.9992515213641873
8QquE1jBq9REPiqnnw8om4xi6jLefEobCusYvUs18uFv|0xacff2c5034f126dde53242764f7318cc98413c98,1,-40055.917782,40055.917782,60000.0,3.254254938331869e-05,0.9992840639135706
9boKGYNVDQyWFUgxL2rne7kBaBfimd4vQK8NfByMFzZs|0xf714e941ff2c10491b977688875c11664e347309,1,49.956471,49.956471,200.022355,3.254254938331869e-05,0.999316606462954
8SGDBTRhDmDAM7kg7tBYno4SUdnQ69CTPgUWcnFxsbiW|0xe3efeb57f609f6865bb7624acfd07aa34fc5a7db,1,0.0,0.0,46.689341,3.254254938331869e-05,0.9993491490123373
8SWPeT7eMM1G3fLAnEYRfvBo1VVaTLasLyoLDZAE3nkG|0x3d0138135c0b0b23370ddfb04356de29216f8d21,1,0.0,0.0,0.0,3.254254938331869e-05,0.9993816915617206
8WMPDdtjL56PPn8tHwS3219h9AjqaXfLtqaCgLZV3mSJ|0xe4b698917fc69aeaf29c14b49e8bc209db1146bb,1,1.541686,1.541686,33.326609,3.254254938331869e-05,0.999414234111104
8dDRJcz3N8iFRukpot77dWn5Jc7rE9Yukfy3ASMVoqwP|0xadf1a20c14594ab10f1e6f42d2e7fc155eda3642,1,-14.733838,14.733838,300.0,3.254254938331869e-05,0.9994467766604873
8r7HZrMMxB4AKVEH2RFuFnVzqkkMMEJQMQSskvVJFNoZ|0xac7e04b9b3757cd94eaeec4abaa5b754ec2c0f88,1,-7000.772063,7000.772063,7366.88333,3.254254938331869e-05,0.9994793192098707
91CEXhBhFHTtBe87BW3aPsJ64uHMqEyZvSEYoTWJQigm|0x36afc84258345fe5e55cab79b9367cb2a5f65369,1,0.0,0.0,0.0,3.254254938331869e-05,0.999511861759254
9BtfQ4aAuEJhGPSTkwuDG9KWjkUwc78bAcE5SWAKT28P|0xb7a472377f8643cdb7b962421f0b71127e4051ca,1,-6.995581,6.995581,50.0,3.254254938331869e-05,0.9995444043086373
9DF75P3LdUQVvwwe8TYHwUr5FTfurwARWxinATwM3GmT|0x8a275c429857051a45ee32cc190eba9b7acf79bf,1,16.50576,16.50576,1000.0,3.254254938331869e-05,0.9995769468580207
9Vt5barLZwE217NKvMFT6LoB4T2mHoTtu6ugFT29TxYL|0xbd955e292daa175bd7148810e2e2fe571a85cc8a,1,-1.570104,1.570104,500.0,3.254254938331869e-05,0.999609489407404
9sLL7aqX9nC5PjV3RChvsXBqzp1bD872RirZxpjrDKBs|0x54dfe9560bc4a7fa04a4cf7e6e1148bfe3ff27e7,1,0.0,0.0,250.0,3.254254938331869e-05,0.9996420319567874
AKHQkqBqqAu6F1hhYp9D4CYedHFgDTDu5ZZduYbXA9JA|0xc78eea9c474d22a3f0875c9a06b431416cd7854b,1,0.0,0.0,0.0,3.254254938331869e-05,0.9996745745061707
9yF7AqSaJmRwd3XC41E1d4rG2MikaHyMXCLEgq9udXJZ|0x1ed66234a2a16d83667c563ecb61950be50b9f5c,1,-1171.025477,1171.025477,1176.548504,3.254254938331869e-05,0.999707117055554
9zS4PFfvZds4VRFfvmDpqykwU9YJFCzt4WweswySkJQq|0x902935d415ed38a5a033f09eb88076e45beab1ca,1,7.043315,7.043315,1839.075868,3.254254938331869e-05,0.9997396596049374
A26SU9Wyxha66ocU6pwxLGs7S1Mrg83k6dJWxMcEQWmW|0x75675581336a8abf1fb724d881dd634c785c6eec,1,0.0,0.0,600.0,3.254254938331869e-05,0.9997722021543207
A3386wuo8Lu86zyLpFp7sbyHPvRdxt9WtDhCm4VUQTJc|0xe2569f956e37c071ea7de60eddd1e90d0f26929a,1,7.668907,7.668907,500.0,3.254254938331869e-05,0.9998047447037041
A7xY8TVzjTWsxZJe38BGNGcVykTgs7G7sSSXeLvxTidC|0xa0c059b3f71a9ae87b4b623639c153874a6ab91d,1,-22.122685,22.122685,38.922434,3.254254938331869e-05,0.9998372872530874
A8Ydfv3NmNBfh6gnWat31S193DkKsaH1U6WDwWPiniVV|0x879a46886d1c3bedfd51881ebe0e5c7fae191277,1,6.837829,6.837829,400.0,3.254254938331869e-05,0.9998698298024707
23GC6M7zGAK2cxFEGFXnS6M2kcCqRJZMHfiS3knwZKTe|0xb4d25c9a7bdef5955132a3c5e7fbbd6e693a55f8,1,37.354138,37.354138,400.0,3.254254938331869e-05,0.9999023723518541
ADXYqtdPY4NTTQB8NqyMQSvx6sgg2JiTppM8BSfgtqLe|0x0d0d4cc8272ce6267c848f352fcc604497c2a1f5,1,25.298094,25.298094,250.0,3.254254938331869e-05,0.9999349149012374
AHJw5tFsa2nQUfWntfHvMRwKyyd3vgDwBeb6n2oHQhrx|0xdf9806ccd67b1f53e688cf963391343fdc9c5b73,1,0.0,0.0,4000.0,3.254254938331869e-05,0.9999674574506208
A8Ydfv3NmNBfh6gnWat31S193DkKsaH1U6WDwWPiniVV|0xf2476d3d5697ebf5602c928c98427923e0441345,1,334.98479,334.98479,400.0,3.254254938331869e-05,1.000000000000004
